SDG,keyword,frequency,elsevier_word,max_weight,relevance_score
9,enterprises,6,,3.46,20.759999999999998
9,biosciences,6,,3.46,20.759999999999998
9,manufactures,6,,3.46,20.759999999999998
9,subsidiary,6,,3.46,20.759999999999998
9,computers,6,,3.46,20.759999999999998
9,custom,6,,3.46,20.759999999999998
9,chassis,6,,3.46,20.759999999999998
9,modular,6,,3.46,20.759999999999998
9,plant,6,,3.46,20.759999999999998
9,imported,6,,3.46,20.759999999999998
9,product,6,,3.46,20.759999999999998
9,procurement,6,,3.46,20.759999999999998
9,informatics,6,,3.46,20.759999999999998
9,venture,6,,3.46,20.759999999999998
9,innovation award,6,,3.46,20.759999999999998
9,automakers,6,,3.46,20.759999999999998
9,energy efficiency,6,,3.46,20.759999999999998
9,development,6,,3.46,20.759999999999998
9,initiatives,6,,3.46,20.759999999999998
9,electro,6,,3.46,20.759999999999998
9,imports,6,,3.46,20.759999999999998
9,sectors,6,,3.46,20.759999999999998
9,mutual funds,6,,3.46,20.759999999999998
9,investing,6,,3.46,20.759999999999998
9,cutting edge,6,,3.46,20.759999999999998
9,excellence,6,,3.46,20.759999999999998
9,##st century,6,,3.46,20.759999999999998
9,visionary,6,,3.46,20.759999999999998
9,entrepreneurs,6,,3.46,20.759999999999998
9,collaborative,6,,3.46,20.759999999999998
9,best practices,6,,3.46,20.759999999999998
9,financing,5,True,4.97,24.849999999999998
9,purchasing,5,,3.46,17.3
9,aluminium,5,,3.46,17.3
9,electrical,5,,3.46,17.3
9,sourcing,5,,3.46,17.3
9,semiconductors,5,,3.46,17.3
9,concepts,5,,3.46,17.3
9,labs,5,,3.46,17.3
9,consulting,5,,3.46,17.3
9,specialties,5,,3.46,17.3
9,sensor,5,,3.46,17.3
9,machines,5,,3.46,17.3
9,processing,5,,3.46,17.3
9,contractors,5,,3.46,17.3
9,composite materials,5,,3.46,17.3
9,commercialization,5,,3.46,17.3
9,prototype,5,,3.46,17.3
9,invests,5,,3.46,17.3
9,shipments,5,,3.46,17.3
9,advanced,5,,3.46,17.3
9,biomedical,5,,3.46,17.3
9,tech,5,,3.46,17.3
9,communication,5,,3.46,17.3
9,clean energy,5,,3.46,17.3
9,simulation,5,,3.46,17.3
9,mobility,5,,3.46,17.3
9,distributor,5,,3.46,17.3
9,manufacturers association,5,,3.46,17.3
9,consumers,5,,3.46,17.3
9,employers,5,,3.46,17.3
9,businesses,5,,3.46,17.3
9,producers,5,,3.46,17.3
9,operators,5,,3.46,17.3
9,providers,5,,3.46,17.3
9,refiners,5,,3.46,17.3
9,customers,5,,3.46,17.3
9,resellers,5,,3.46,17.3
9,projects,5,,3.46,17.3
9,competitiveness,5,,3.46,17.3
9,modernization,5,,3.46,17.3
9,sme,5,,3.46,17.3
9,service provider,5,,3.46,17.3
9,ip telephony,5,,3.46,17.3
9,sector,5,,3.46,17.3
9,equity,5,,3.46,17.3
9,growth,5,,3.46,17.3
9,technological advancement,5,,3.46,17.3
9,environmental sustainability,5,,3.46,17.3
9,invention,5,,3.46,17.3
9,pioneering,5,,3.46,17.3
9,cleantech,5,,3.46,17.3
9,excellence awards,5,,3.46,17.3
9,ideas,5,,3.46,17.3
9,creative,5,,3.46,17.3
9,techno,5,,3.46,17.3
9,economies,5,,3.46,17.3
9,affordable,5,,3.46,17.3
9,renewable,5,,3.46,17.3
9,greener,5,,3.46,17.3
9,biofuel,5,,3.46,17.3
9,gadgets,5,,3.46,17.3
9,futuristic,5,,3.46,17.3
9,employment,4,True,9.41,37.64
9,infrastructures,4,True,7.43,29.72
9,industrialization,4,True,4.17,16.68
9,pharmaceutical,4,True,3.71,14.84
9,semiconductor,4,,3.46,13.84
9,retail,4,,3.46,13.84
9,metals,4,,3.46,13.84
9,advanced materials,4,,3.46,13.84
9,chemical,4,,3.46,13.84
9,insulation,4,,3.46,13.84
9,motors,4,,3.46,13.84
9,rubber,4,,3.46,13.84
9,auto,4,,3.46,13.84
9,cement,4,,3.46,13.84
9,concrete,4,,3.46,13.84
9,shipbuilding,4,,3.46,13.84
9,automotive industry,4,,3.46,13.84
9,flooring,4,,3.46,13.84
9,holdings,4,,3.46,13.84
9,partners llc,4,,3.46,13.84
9,laboratories,4,,3.46,13.84
9,partners,4,,3.46,13.84
9,services,4,,3.46,13.84
9,controls,4,,3.46,13.84
9,engines,4,,3.46,13.84
9,biometrics,4,,3.46,13.84
9,strategies,4,,3.46,13.84
9,graphics,4,,3.46,13.84
9,tools,4,,3.46,13.84
9,life sciences,4,,3.46,13.84
9,provider,4,,3.46,13.84
9,supply,4,,3.46,13.84
9,vacuum,4,,3.46,13.84
9,ceramic,4,,3.46,13.84
9,foam,4,,3.46,13.84
9,extrusion,4,,3.46,13.84
9,welded,4,,3.46,13.84
9,interiors,4,,3.46,13.84
9,smt,4,,3.46,13.84
9,technical,4,,3.46,13.84
9,accessories,4,,3.46,13.84
9,import,4,,3.46,13.84
9,product line,4,,3.46,13.84
9,works,4,,3.46,13.84
9,communications,4,,3.46,13.84
9,ecosystem,4,,3.46,13.84
9,alternative energy,4,,3.46,13.84
9,produced,4,,3.46,13.84
9,recycled,4,,3.46,13.84
9,alloy,4,,3.46,13.84
9,fasteners,4,,3.46,13.84
9,oem,4,,3.46,13.84
9,retailer,4,,3.46,13.84
9,pneumatic,4,,3.46,13.84
9,oems,4,,3.46,13.84
9,dealer,4,,3.46,13.84
9,vendor,4,,3.46,13.84
9,customer satisfaction,4,,3.46,13.84
9,mems,4,,3.46,13.84
9,marketers,4,,3.46,13.84
9,vendors,4,,3.46,13.84
9,shippers,4,,3.46,13.84
9,processors,4,,3.46,13.84
9,purchasers,4,,3.46,13.84
9,consumer electronics,4,,3.46,13.84
9,traders,4,,3.46,13.84
9,workers,4,,3.46,13.84
9,executives,4,,3.46,13.84
9,strategy,4,,3.46,13.84
9,finance,4,,3.46,13.84
9,renewables,4,,3.46,13.84
9,electricity,4,,3.46,13.84
9,climate change,4,,3.46,13.84
9,economic growth,4,,3.46,13.84
9,privatization,4,,3.46,13.84
9,machine,4,,3.46,13.84
9,fab,4,,3.46,13.84
9,private equity,4,,3.46,13.84
9,equities,4,,3.46,13.84
9,mutual fund,4,,3.46,13.84
9,brokerage,4,,3.46,13.84
9,invest,4,,3.46,13.84
9,investor,4,,3.46,13.84
9,assets,4,,3.46,13.84
9,economic,4,,3.46,13.84
9,hedge fund,4,,3.46,13.84
9,emerging markets,4,,3.46,13.84
9,commodity,4,,3.46,13.84
9,technological advancements,4,,3.46,13.84
9,technological advances,4,,3.46,13.84
9,innovating,4,,3.46,13.84
9,technologists,4,,3.46,13.84
9,diversification,4,,3.46,13.84
9,nanotech,4,,3.46,13.84
9,alternative fuels,4,,3.46,13.84
9,entrepreneur,4,,3.46,13.84
9,innovation awards,4,,3.46,13.84
9,dsl,4,,3.46,13.84
9,adsl,4,,3.46,13.84
9,ngn,4,,3.46,13.84
9,mbps,4,,3.46,13.84
9,cable,4,,3.46,13.84
9,telcos,4,,3.46,13.84
9,internet service providers,4,,3.46,13.84
9,vsat,4,,3.46,13.84
9,petrochemical,4,,3.46,13.84
9,recycling,4,,3.46,13.84
9,wireline,4,,3.46,13.84
9,cellular,4,,3.46,13.84
9,supplies,4,,3.46,13.84
9,energy efficient,4,,3.46,13.84
9,irobot,4,,3.46,13.84
9,transformer,4,,3.46,13.84
9,artificial intelligence,4,,3.46,13.84
9,eco,4,,3.46,13.84
9,environmentally friendly,4,,3.46,13.84
9,greening,4,,3.46,13.84
9,biomass,4,,3.46,13.84
9,biofuels,4,,3.46,13.84
9,gizmos,4,,3.46,13.84
9,technologically advanced,4,,3.46,13.84
9,modern,4,,3.46,13.84
9,profitability,4,,3.46,13.84
9,miniaturized,4,,3.46,13.84
9,gadget,4,,3.46,13.84
9,prototyping,3,True,14.57,43.71
9,internet,3,True,7.56,22.68
9,cad cam,3,True,6.38,19.14
9,emissions,3,True,5.34,16.02
9,isp,3,True,3.69,11.07
9,micro,3,True,3.5,10.5
9,payrolls,3,,3.46,10.379999999999999
9,composite,3,,3.46,10.379999999999999
9,autos,3,,3.46,10.379999999999999
9,capacity utilization,3,,3.46,10.379999999999999
9,hardware,3,,3.46,10.379999999999999
9,dynamics,3,,3.46,10.379999999999999
9,privately held,3,,3.46,10.379999999999999
9,resources,3,,3.46,10.379999999999999
9,industries ltd.,3,,3.46,10.379999999999999
9,networks,3,,3.46,10.379999999999999
9,instruments,3,,3.46,10.379999999999999
9,ventures,3,,3.46,10.379999999999999
9,software,3,,3.46,10.379999999999999
9,capital partners,3,,3.46,10.379999999999999
9,pharmaceuticals,3,,3.46,10.379999999999999
9,inc.,3,,3.46,10.379999999999999
9,mechanical,3,,3.46,10.379999999999999
9,sheet metal,3,,3.46,10.379999999999999
9,tooling,3,,3.46,10.379999999999999
9,roofing,3,,3.46,10.379999999999999
9,machined,3,,3.46,10.379999999999999
9,weld,3,,3.46,10.379999999999999
9,instrumentation,3,,3.46,10.379999999999999
9,ceramics,3,,3.46,10.379999999999999
9,molding,3,,3.46,10.379999999999999
9,lumber,3,,3.46,10.379999999999999
9,accessory,3,,3.46,10.379999999999999
9,shipment,3,,3.46,10.379999999999999
9,fuel cell,3,,3.46,10.379999999999999
9,raw materials,3,,3.46,10.379999999999999
9,intellectual property,3,,3.46,10.379999999999999
9,recalls,3,,3.46,10.379999999999999
9,science,3,,3.46,10.379999999999999
9,technology transfer,3,,3.46,10.379999999999999
9,aeronautics,3,,3.46,10.379999999999999
9,computer,3,,3.46,10.379999999999999
9,drug discovery,3,,3.46,10.379999999999999
9,microelectronics,3,,3.46,10.379999999999999
9,genomics,3,,3.46,10.379999999999999
9,exported,3,,3.46,10.379999999999999
9,housings,3,,3.46,10.379999999999999
9,miniature,3,,3.46,10.379999999999999
9,carbon fiber,3,,3.46,10.379999999999999
9,adhesives,3,,3.46,10.379999999999999
9,actuators,3,,3.46,10.379999999999999
9,federal mogul,3,,3.46,10.379999999999999
9,insurers,3,,3.46,10.379999999999999
9,designers,3,,3.46,10.379999999999999
9,buyers,3,,3.46,10.379999999999999
9,carriers,3,,3.46,10.379999999999999
9,drivers,3,,3.46,10.379999999999999
9,advertisers,3,,3.46,10.379999999999999
9,lobbyists,3,,3.46,10.379999999999999
9,exhibitors,3,,3.46,10.379999999999999
9,businessmen,3,,3.46,10.379999999999999
9,competitors,3,,3.46,10.379999999999999
9,developers,3,,3.46,10.379999999999999
9,agencies,3,,3.46,10.379999999999999
9,unions,3,,3.46,10.379999999999999
9,employees,3,,3.46,10.379999999999999
9,small businesses,3,,3.46,10.379999999999999
9,transport,3,,3.46,10.379999999999999
9,environment,3,,3.46,10.379999999999999
9,private sector,3,,3.46,10.379999999999999
9,privatisation,3,,3.46,10.379999999999999
9,shared services,3,,3.46,10.379999999999999
9,sustainable development,3,,3.46,10.379999999999999
9,capital markets,3,,3.46,10.379999999999999
9,broadband network,3,,3.46,10.379999999999999
9,shops,3,,3.46,10.379999999999999
9,creations,3,,3.46,10.379999999999999
9,mill,3,,3.46,10.379999999999999
9,parts,3,,3.46,10.379999999999999
9,market,3,,3.46,10.379999999999999
9,trends,3,,3.46,10.379999999999999
9,real estate,3,,3.46,10.379999999999999
9,securities,3,,3.46,10.379999999999999
9,venture capital,3,,3.46,10.379999999999999
9,advisors,3,,3.46,10.379999999999999
9,investment promotion,3,,3.46,10.379999999999999
9,investors,3,,3.46,10.379999999999999
9,wealth management,3,,3.46,10.379999999999999
9,funds,3,,3.46,10.379999999999999
9,banking,3,,3.46,10.379999999999999
9,commodities,3,,3.46,10.379999999999999
9,economic development,3,,3.46,10.379999999999999
9,advisers,3,,3.46,10.379999999999999
9,precious metals,3,,3.46,10.379999999999999
9,asset allocation,3,,3.46,10.379999999999999
9,foundries,3,,3.46,10.379999999999999
9,steel,3,,3.46,10.379999999999999
9,castings,3,,3.46,10.379999999999999
9,fabrics,3,,3.46,10.379999999999999
9,technological innovations,3,,3.46,10.379999999999999
9,advancements,3,,3.46,10.379999999999999
9,technological developments,3,,3.46,10.379999999999999
9,ingenuity,3,,3.46,10.379999999999999
9,breakthroughs,3,,3.46,10.379999999999999
9,inventiveness,3,,3.46,10.379999999999999
9,environmental stewardship,3,,3.46,10.379999999999999
9,globalization,3,,3.46,10.379999999999999
9,technologically,3,,3.46,10.379999999999999
9,rapidly evolving,3,,3.46,10.379999999999999
9,revolutionizing,3,,3.46,10.379999999999999
9,advances,3,,3.46,10.379999999999999
9,leadership,3,,3.46,10.379999999999999
9,startup,3,,3.46,10.379999999999999
9,transforming,3,,3.46,10.379999999999999
9,quality,3,,3.46,10.379999999999999
9,ftth,3,,3.46,10.379999999999999
9,iptv,3,,3.46,10.379999999999999
9,wireless broadband,3,,3.46,10.379999999999999
9,fiber optic,3,,3.46,10.379999999999999
9,fiber optic cable,3,,3.46,10.379999999999999
9,umts,3,,3.46,10.379999999999999
9,bandwidth,3,,3.46,10.379999999999999
9,wi fi,3,,3.46,10.379999999999999
9,agricultural,3,,3.46,10.379999999999999
9,garment,3,,3.46,10.379999999999999
9,building materials,3,,3.46,10.379999999999999
9,petrochemicals,3,,3.46,10.379999999999999
9,agribusiness,3,,3.46,10.379999999999999
9,broadcasting,3,,3.46,10.379999999999999
9,tra,3,,3.46,10.379999999999999
9,refineries,3,,3.46,10.379999999999999
9,corporations,3,,3.46,10.379999999999999
9,intelligent,3,,3.46,10.379999999999999
9,profitable,3,,3.46,10.379999999999999
9,excellence award,3,,3.46,10.379999999999999
9,electronic,3,,3.46,10.379999999999999
9,showcases,3,,3.46,10.379999999999999
9,designing,3,,3.46,10.379999999999999
9,showcase,3,,3.46,10.379999999999999
9,professionals,3,,3.46,10.379999999999999
9,inventor,3,,3.46,10.379999999999999
9,surgical,3,,3.46,10.379999999999999
9,medium enterprises,3,,3.46,10.379999999999999
9,agro,3,,3.46,10.379999999999999
9,smes,3,,3.46,10.379999999999999
9,agriculture,3,,3.46,10.379999999999999
9,macroeconomic stability,3,,3.46,10.379999999999999
9,environmentally sustainable,3,,3.46,10.379999999999999
9,environmental,3,,3.46,10.379999999999999
9,sustainably,3,,3.46,10.379999999999999
9,environmentally conscious,3,,3.46,10.379999999999999
9,environmentally responsible,3,,3.46,10.379999999999999
9,environmentally sound,3,,3.46,10.379999999999999
9,carbon neutral,3,,3.46,10.379999999999999
9,eco conscious,3,,3.46,10.379999999999999
9,sustaining,3,,3.46,10.379999999999999
9,greenest,3,,3.46,10.379999999999999
9,recycle,3,,3.46,10.379999999999999
9,carbon footprint,3,,3.46,10.379999999999999
9,capabilities,3,,3.46,10.379999999999999
9,bio fuels,3,,3.46,10.379999999999999
9,reseller,3,,3.46,10.379999999999999
9,simulator,3,,3.46,10.379999999999999
9,bionic,3,,3.46,10.379999999999999
9,unmanned,3,,3.46,10.379999999999999
9,3d,3,,3.46,10.379999999999999
9,bots,3,,3.46,10.379999999999999
9,alien,3,,3.46,10.379999999999999
9,contraptions,3,,3.46,10.379999999999999
9,execs,3,,3.46,10.379999999999999
9,superhero,3,,3.46,10.379999999999999
9,bot,3,,3.46,10.379999999999999
9,zombies,3,,3.46,10.379999999999999
9,cnc,2,True,8.49,16.98
9,fabricated,2,True,5.96,11.92
9,emission,2,True,4.91,9.82
9,cladding,2,True,4.79,9.58
9,retrofit,2,True,3.83,7.66
9,sales,2,,3.46,6.92
9,staffing,2,,3.46,6.92
9,productivity,2,,3.46,6.92
9,machinist,2,,3.46,6.92
9,trucking,2,,3.46,6.92
9,skf,2,,3.46,6.92
9,footwear,2,,3.46,6.92
9,beverage,2,,3.46,6.92
9,therapeutics,2,,3.46,6.92
9,honeywell,2,,3.46,6.92
9,tec,2,,3.46,6.92
9,systems integrator,2,,3.46,6.92
9,analytics,2,,3.46,6.92
9,system,2,,3.46,6.92
9,holdings ltd.,2,,3.46,6.92
9,corporation,2,,3.46,6.92
9,integrator,2,,3.46,6.92
9,consultants,2,,3.46,6.92
9,fuels,2,,3.46,6.92
9,bio,2,,3.46,6.92
9,ingersoll rand,2,,3.46,6.92
9,unisys,2,,3.46,6.92
9,contracting,2,,3.46,6.92
9,modules,2,,3.46,6.92
9,constructors,2,,3.46,6.92
9,plumbing,2,,3.46,6.92
9,process,2,,3.46,6.92
9,auto body,2,,3.46,6.92
9,contractor,2,,3.46,6.92
9,maintenance,2,,3.46,6.92
9,cycles,2,,3.46,6.92
9,metallurgical,2,,3.46,6.92
9,medical device,2,,3.46,6.92
9,made,2,,3.46,6.92
9,specification,2,,3.46,6.92
9,develops,2,,3.46,6.92
9,standardization,2,,3.46,6.92
9,types,2,,3.46,6.92
9,announces acquisition,2,,3.46,6.92
9,processes,2,,3.46,6.92
9,material,2,,3.46,6.92
9,shortages,2,,3.46,6.92
9,batteries,2,,3.46,6.92
9,co. ltd.,2,,3.46,6.92
9,acquires,2,,3.46,6.92
9,low cost,2,,3.46,6.92
9,contract,2,,3.46,6.92
9,quality control,2,,3.46,6.92
9,electrical engineering,2,,3.46,6.92
9,research,2,,3.46,6.92
9,biotech,2,,3.46,6.92
9,physics,2,,3.46,6.92
9,computer science,2,,3.46,6.92
9,chemical engineering,2,,3.46,6.92
9,mechanical engineering,2,,3.46,6.92
9,embedded systems,2,,3.46,6.92
9,accelerator,2,,3.46,6.92
9,developed,2,,3.46,6.92
9,sold,2,,3.46,6.92
9,stainless steel,2,,3.46,6.92
9,molded,2,,3.46,6.92
9,built,2,,3.46,6.92
9,rohs compliant,2,,3.46,6.92
9,iso ####:#### certified,2,,3.46,6.92
9,lightweight,2,,3.46,6.92
9,purchases,2,,3.46,6.92
9,iso ####:####,2,,3.46,6.92
9,®,2,,3.46,6.92
9,recycled plastic,2,,3.46,6.92
9,coating,2,,3.46,6.92
9,deliveries,2,,3.46,6.92
9,maker,2,,3.46,6.92
9,electromechanical,2,,3.46,6.92
9,by businesswire,2,,3.46,6.92
9,device,2,,3.46,6.92
9,automobile manufacturers,2,,3.46,6.92
9,owners,2,,3.46,6.92
9,broadcasters,2,,3.46,6.92
9,semiconductor industry,2,,3.46,6.92
9,wholesalers,2,,3.46,6.92
9,merchants,2,,3.46,6.92
9,dentists,2,,3.46,6.92
9,consumer,2,,3.46,6.92
9,steelmakers,2,,3.46,6.92
9,landlords,2,,3.46,6.92
9,governance,2,,3.46,6.92
9,managed services,2,,3.46,6.92
9,enterprise,2,,3.46,6.92
9,implementation,2,,3.46,6.92
9,cloud computing,2,,3.46,6.92
9,buildings,2,,3.46,6.92
9,power grid,2,,3.46,6.92
9,architecture,2,,3.46,6.92
9,integration,2,,3.46,6.92
9,energy,2,,3.46,6.92
9,infrastructural,2,,3.46,6.92
9,deployment,2,,3.46,6.92
9,utilities,2,,3.46,6.92
9,studio,2,,3.46,6.92
9,shop,2,,3.46,6.92
9,warehouse,2,,3.46,6.92
9,garage,2,,3.46,6.92
9,store,2,,3.46,6.92
9,monkey,2,,3.46,6.92
9,brewery,2,,3.46,6.92
9,fabric,2,,3.46,6.92
9,acme,2,,3.46,6.92
9,co.,2,,3.46,6.92
9,generator,2,,3.46,6.92
9,cube,2,,3.46,6.92
9,forge,2,,3.46,6.92
9,cosmic,2,,3.46,6.92
9,consumer goods,2,,3.46,6.92
9,zonal,2,,3.46,6.92
9,sectoral,2,,3.46,6.92
9,asset management,2,,3.46,6.92
9,investment management,2,,3.46,6.92
9,financial services,2,,3.46,6.92
9,financial,2,,3.46,6.92
9,capital,2,,3.46,6.92
9,asset,2,,3.46,6.92
9,institutional investors,2,,3.46,6.92
9,investment advisors,2,,3.46,6.92
9,mortgage,2,,3.46,6.92
9,portfolio manager,2,,3.46,6.92
9,property,2,,3.46,6.92
9,trading,2,,3.46,6.92
9,reits,2,,3.46,6.92
9,wealth,2,,3.46,6.92
9,leasing,2,,3.46,6.92
9,opportunities fund,2,,3.46,6.92
9,commercial real estate,2,,3.46,6.92
9,small cap,2,,3.46,6.92
9,reit,2,,3.46,6.92
9,capital advisors,2,,3.46,6.92
9,management,2,,3.46,6.92
9,fiber,2,,3.46,6.92
9,fibre,2,,3.46,6.92
9,sonoco,2,,3.46,6.92
9,appliance,2,,3.46,6.92
9,blade,2,,3.46,6.92
9,ppg industries,2,,3.46,6.92
9,developments,2,,3.46,6.92
9,llc,2,,3.46,6.92
9,holdings ltd,2,,3.46,6.92
9,portfolios,2,,3.46,6.92
9,cos.,2,,3.46,6.92
9,entities,2,,3.46,6.92
9,group,2,,3.46,6.92
9,operational excellence,2,,3.46,6.92
9,inventions,2,,3.46,6.92
9,advancement,2,,3.46,6.92
9,miniaturization,2,,3.46,6.92
9,scientific discoveries,2,,3.46,6.92
9,expertise,2,,3.46,6.92
9,accelerating,2,,3.46,6.92
9,paradigm shift,2,,3.46,6.92
9,reliability,2,,3.46,6.92
9,transformation,2,,3.46,6.92
9,globalisation,2,,3.46,6.92
9,stem,2,,3.46,6.92
9,customer experience,2,,3.46,6.92
9,learning,2,,3.46,6.92
9,mobile broadband,2,,3.46,6.92
9,adsl2 +,2,,3.46,6.92
9,broadband penetration,2,,3.46,6.92
9,##mbps,2,,3.46,6.92
9,cable modem,2,,3.46,6.92
9,4g,2,,3.46,6.92
9,fios,2,,3.46,6.92
9,3g,2,,3.46,6.92
9,lte,2,,3.46,6.92
9,ipv6,2,,3.46,6.92
9,gpon,2,,3.46,6.92
9,mobile wimax,2,,3.46,6.92
9,hspa,2,,3.46,6.92
9,ethernet,2,,3.46,6.92
9,###mbps,2,,3.46,6.92
9,fiber optic network,2,,3.46,6.92
9,isps,2,,3.46,6.92
9,kbps,2,,3.46,6.92
9,download speeds,2,,3.46,6.92
9,backhaul,2,,3.46,6.92
9,hsdpa,2,,3.46,6.92
9,mvno,2,,3.46,6.92
9,fiber optics,2,,3.46,6.92
9,modems,2,,3.46,6.92
9,wifi,2,,3.46,6.92
9,modem,2,,3.46,6.92
9,femtocell,2,,3.46,6.92
9,wireless lan,2,,3.46,6.92
9,alcatel lucent,2,,3.46,6.92
9,commercial,2,,3.46,6.92
9,aviation,2,,3.46,6.92
9,agri,2,,3.46,6.92
9,export oriented,2,,3.46,6.92
9,commercial vehicle,2,,3.46,6.92
9,telephone,2,,3.46,6.92
9,telecom operators,2,,3.46,6.92
9,gsm,2,,3.46,6.92
9,interconnection,2,,3.46,6.92
9,etisalat,2,,3.46,6.92
9,bezeq,2,,3.46,6.92
9,telecom regulatory authority,2,,3.46,6.92
9,civil aviation,2,,3.46,6.92
9,vsnl,2,,3.46,6.92
9,nokia siemens networks,2,,3.46,6.92
9,orascom telecom,2,,3.46,6.92
9,ntc,2,,3.46,6.92
9,ote,2,,3.46,6.92
9,submarine cable,2,,3.46,6.92
9,kddi,2,,3.46,6.92
9,orascom,2,,3.46,6.92
9,inventories,2,,3.46,6.92
9,households,2,,3.46,6.92
9,plants,2,,3.46,6.92
9,foreigners,2,,3.46,6.92
9,stockpiles,2,,3.46,6.92
9,cooperatives,2,,3.46,6.92
9,subsidies,2,,3.46,6.92
9,refinery,2,,3.46,6.92
9,consumption,2,,3.46,6.92
9,breweries,2,,3.46,6.92
9,unique,2,,3.46,6.92
9,integrated,2,,3.46,6.92
9,inspiring,2,,3.46,6.92
9,efficient,2,,3.46,6.92
9,dynamic,2,,3.46,6.92
9,exciting,2,,3.46,6.92
9,emerging,2,,3.46,6.92
9,achievement awards,2,,3.46,6.92
