SDG,keyword,frequency,elsevier_word,max_weight,relevance_score
13,la niña,3,,3.19,9.57
13,algae blooms,3,,3.19,9.57
13,vapor,3,,3.19,9.57
13,gaseous,3,,3.19,9.57
13,photosynthesis,3,,3.19,9.57
13,phosphorous,3,,3.19,9.57
13,kilowatt hours,3,,3.19,9.57
13,nuclear arsenals,3,,3.19,9.57
13,conserving,3,,3.19,9.57
13,mpg,3,,3.19,9.57
13,solar pv,3,,3.19,9.57
13,offshore wind,3,,3.19,9.57
13,wind turbine,3,,3.19,9.57
13,megawatts,3,,3.19,9.57
13,organic farming,3,,3.19,9.57
13,solar panels,3,,3.19,9.57
13,res,3,,3.19,9.57
13,industrialized countries,3,,3.19,9.57
13,industrialized nations,3,,3.19,9.57
13,gasoline,3,,3.19,9.57
13,incandescent bulbs,3,,3.19,9.57
13,wood chips,3,,3.19,9.57
13,gas guzzling,3,,3.19,9.57
13,oil,3,,3.19,9.57
13,asthma,3,,3.19,9.57
13,soil erosion,3,,3.19,9.57
13,sustainably,3,,3.19,9.57
13,eco conscious,3,,3.19,9.57
13,planting trees,3,,3.19,9.57
13,natural resource,3,,3.19,9.57
13,antarctic,3,,3.19,9.57
13,rentech,3,,3.19,9.57
13,bio,3,,3.19,9.57
13,jatropha,3,,3.19,9.57
13,crops,3,,3.19,9.57
13,power generation,3,,3.19,9.57
13,composting,3,,3.19,9.57
13,harmful chemicals,3,,3.19,9.57
13,stormwater runoff,3,,3.19,9.57
13,hazardous waste,3,,3.19,9.57
13,effluent,3,,3.19,9.57
13,solvents,3,,3.19,9.57
13,dioxin,3,,3.19,9.57
13,chloride,3,,3.19,9.57
13,utilities,3,,3.19,9.57
13,hybrids,3,,3.19,9.57
13,electric vehicle,3,,3.19,9.57
13,agricultural,3,,3.19,9.57
13,greenhouse,2,True,8.49,16.98
13,global,2,True,6.42,12.84
13,reduction,2,True,4.51,9.02
13,zero,2,True,3.64,7.28
13,radiation,2,,3.19,6.38
13,obesity epidemic,2,,3.19,6.38
13,unep,2,,3.19,6.38
13,millennium development goals,2,,3.19,6.38
13,greenpeace,2,,3.19,6.38
13,overfishing,2,,3.19,6.38
13,wwf,2,,3.19,6.38
13,overpopulation,2,,3.19,6.38
13,biosphere,2,,3.19,6.38
13,natural disasters,2,,3.19,6.38
13,obesity,2,,3.19,6.38
13,antarctica,2,,3.19,6.38
13,flooding,2,,3.19,6.38
13,urbanization,2,,3.19,6.38
13,tropics,2,,3.19,6.38
13,droughts,2,,3.19,6.38
13,affordable housing,2,,3.19,6.38
13,stem cell,2,,3.19,6.38
13,humankind,2,,3.19,6.38
13,globalisation,2,,3.19,6.38
13,hotter,2,,3.19,6.38
13,northern hemisphere,2,,3.19,6.38
13,bird flu,2,,3.19,6.38
13,refrigerant,2,,3.19,6.38
13,nitrous oxide,2,,3.19,6.38
13,cosmic rays,2,,3.19,6.38
13,helium,2,,3.19,6.38
13,ethylene,2,,3.19,6.38
13,phytoplankton,2,,3.19,6.38
13,magma,2,,3.19,6.38
13,nutrient,2,,3.19,6.38
13,carcinogen,2,,3.19,6.38
13,reducing,2,,3.19,6.38
13,green,2,,3.19,6.38
13,ash,2,,3.19,6.38
13,metals,2,,3.19,6.38
13,cer,2,,3.19,6.38
13,clean,2,,3.19,6.38
13,solar photovoltaic,2,,3.19,6.38
13,wind turbines,2,,3.19,6.38
13,hydroelectric,2,,3.19,6.38
13,hydro electric,2,,3.19,6.38
13,strategic arms reduction treaty,2,,3.19,6.38
13,halt uranium enrichment,2,,3.19,6.38
13,diesel fuel,2,,3.19,6.38
13,hydrocarbons,2,,3.19,6.38
13,gas guzzlers,2,,3.19,6.38
13,iea,2,,3.19,6.38
13,diesel engines,2,,3.19,6.38
13,retrofits,2,,3.19,6.38
13,retrofit,2,,3.19,6.38
13,retrofitting,2,,3.19,6.38
13,reforestation,2,,3.19,6.38
13,contamination,2,,3.19,6.38
13,asbestos,2,,3.19,6.38
13,poverty,2,,3.19,6.38
13,oil sands,2,,3.19,6.38
13,incineration,2,,3.19,6.38
13,crude oil,2,,3.19,6.38
13,reduce,2,,3.19,6.38
13,earth hour,2,,3.19,6.38
13,energy saving,2,,3.19,6.38
13,sequestration,2,,3.19,6.38
13,coalbed methane,2,,3.19,6.38
13,soils,2,,3.19,6.38
13,shale gas,2,,3.19,6.38
13,hydrology,2,,3.19,6.38
13,treaty,2,,3.19,6.38
13,lisbon treaty,2,,3.19,6.38
13,apec,2,,3.19,6.38
13,de boer,2,,3.19,6.38
13,wto,2,,3.19,6.38
13,diesels,2,,3.19,6.38
13,ev,2,,3.19,6.38
13,chromium,2,,3.19,6.38
13,warm,2,,3.19,6.38
13,cold,2,,3.19,6.38
13,chilly,2,,3.19,6.38
13,temperatures,2,,3.19,6.38
13,cooler,2,,3.19,6.38
13,heating,2,,3.19,6.38
13,cooling,2,,3.19,6.38
13,wetter,2,,3.19,6.38
13,chill,2,,3.19,6.38
13,ice age,2,,3.19,6.38
13,tropical,2,,3.19,6.38
13,composites,2,,3.19,6.38
13,cellulose,2,,3.19,6.38
13,##mw,2,,3.19,6.38
13,pcbs,2,,3.19,6.38
13,hazardous substances,2,,3.19,6.38
13,sediment,2,,3.19,6.38
13,nitrates,2,,3.19,6.38
13,odors,2,,3.19,6.38
13,toxin,2,,3.19,6.38
13,dust particles,2,,3.19,6.38
13,bacteria,2,,3.19,6.38
13,secondhand smoke,2,,3.19,6.38
13,cigarette smoke,2,,3.19,6.38
13,sulfuric acid,2,,3.19,6.38
13,radon,2,,3.19,6.38
13,organics,2,,3.19,6.38
13,pesticide,2,,3.19,6.38
13,environmental quality,2,,3.19,6.38
13,ultraviolet radiation,2,,3.19,6.38
13,volcanic eruptions,2,,3.19,6.38
13,ocean currents,2,,3.19,6.38
13,phthalates,2,,3.19,6.38
13,###mw,2,,3.19,6.38
13,megawatt,2,,3.19,6.38
13,e.on,2,,3.19,6.38
13,electric vehicles,2,,3.19,6.38
13,nrel,2,,3.19,6.38
13,kilowatt hour,2,,3.19,6.38
13,doe,2,,3.19,6.38
13,electric utilities,2,,3.19,6.38
13,propane,2,,3.19,6.38
13,kwh,2,,3.19,6.38
13,environmentally,2,,3.19,6.38
13,compostable,2,,3.19,6.38
13,recyclable,2,,3.19,6.38
13,tco,2,,3.19,6.38
13,datacentre,2,,3.19,6.38
13,consumption,2,,3.19,6.38
13,recycled materials,2,,3.19,6.38
13,carpooling,2,,3.19,6.38
13,socially responsible,2,,3.19,6.38
13,calorie intake,2,,3.19,6.38
13,reusing,2,,3.19,6.38
13,light bulbs,2,,3.19,6.38
13,salt intake,2,,3.19,6.38
13,usage,2,,3.19,6.38
13,biotech,2,,3.19,6.38
13,biotechnology,2,,3.19,6.38
13,agri,2,,3.19,6.38
13,genetically modified crops,2,,3.19,6.38
13,sugarcane,2,,3.19,6.38
13,innovation,2,,3.19,6.38
13,conserve,2,,3.19,6.38
13,climate warming,1,True,16.45,16.45
13,global climate,1,True,14.22,14.22
13,co2 emission,1,True,12.52,12.52
13,gas emissions,1,True,10.55,10.55
13,carbon conversion,1,True,9.53,9.53
13,capture,1,True,8.6,8.6
13,co2 reduction,1,True,8.17,8.17
13,effects climate,1,True,7.91,7.91
13,carbon removal,1,True,7.04,7.04
13,carbon reduction,1,True,6.9,6.9
13,dioxide,1,True,6.64,6.64
13,dioxide emissions,1,True,6.49,6.49
13,global change,1,True,6.45,6.45
13,adaptation,1,True,6.32,6.32
13,co2 capture,1,True,6.3,6.3
13,co2 injection,1,True,6.27,6.27
13,co2 storage,1,True,6.12,6.12
13,sea level,1,True,6.09,6.09
13,reduction co2,1,True,6.05,6.05
13,ccs,1,True,6.05,6.05
13,dry reforming,1,True,5.75,5.75
13,climate policy,1,True,5.66,5.66
13,sea,1,True,5.41,5.41
13,marine,1,True,5.35,5.35
13,emissions trading,1,True,4.81,4.81
13,dioxide emission,1,True,4.65,4.65
13,anthropogenic,1,True,4.62,4.62
13,salt tolerant,1,True,4.53,4.53
13,tolerant,1,True,4.46,4.46
13,environmental impact,1,True,4.31,4.31
13,trading,1,True,4.24,4.24
13,cap trade,1,True,4.23,4.23
13,conversion,1,True,4.17,4.17
13,co2 removal,1,True,4.15,4.15
13,coastal,1,True,4.14,4.14
13,flood,1,True,4.13,4.13
13,amine,1,True,4.13,4.13
13,crop improvement,1,True,4.05,4.05
13,ch4,1,True,4.04,4.04
13,photoreduction,1,True,4.02,4.02
13,co2 laser,1,True,3.91,3.91
13,anthropogenic climate,1,True,3.9,3.9
13,reduce co2,1,True,3.81,3.81
13,paris agreement,1,True,3.71,3.71
13,ch,1,True,3.71,3.71
13,capture storage,1,True,3.68,3.68
13,11c,1,True,3.68,3.68
13,oil recovery,1,True,3.66,3.66
13,injection,1,True,3.63,3.63
13,reforming,1,True,3.62,3.62
13,change impacts,1,True,3.57,3.57
13,storage,1,True,3.44,3.44
13,paris,1,True,3.41,3.41
13,laser,1,True,3.41,3.41
13,gas emission,1,True,3.4,3.4
13,hydrogenation,1,True,3.39,3.39
13,photocatalytic reduction,1,True,3.37,3.37
13,looping,1,True,3.3,3.3
13,water resources,1,True,3.24,3.24
13,emission scanning,1,True,3.2,3.2
13,carbonation,1,True,3.19,3.19
13,tariffs,1,,3.19,3.19
13,subsidies,1,,3.19,3.19
13,an inconvenient truth,1,,3.19,3.19
13,poverty eradication,1,,3.19,3.19
13,rainforests,1,,3.19,3.19
13,pandemics,1,,3.19,3.19
13,mdgs,1,,3.19,3.19
13,severe weather,1,,3.19,3.19
13,planet,1,,3.19,3.19
13,polar bears,1,,3.19,3.19
13,manmade,1,,3.19,3.19
13,identity theft,1,,3.19,3.19
13,swine flu,1,,3.19,3.19
13,strong winds,1,,3.19,3.19
13,cell phones,1,,3.19,3.19
13,wildfires,1,,3.19,3.19
13,floods,1,,3.19,3.19
13,lung cancer,1,,3.19,3.19
13,antibiotic resistance,1,,3.19,3.19
13,forest fires,1,,3.19,3.19
13,surging,1,,3.19,3.19
13,deniers,1,,3.19,3.19
13,ignoring,1,,3.19,3.19
13,breast cancer,1,,3.19,3.19
13,nitric oxide,1,,3.19,3.19
13,respiration,1,,3.19,3.19
13,byproducts,1,,3.19,3.19
13,nutrients,1,,3.19,3.19
13,naturally occurring,1,,3.19,3.19
13,neutrons,1,,3.19,3.19
13,sugars,1,,3.19,3.19
13,earth crust,1,,3.19,3.19
13,fructose,1,,3.19,3.19
13,oxygen,1,,3.19,3.19
13,preservative,1,,3.19,3.19
13,achievable,1,,3.19,3.19
13,halving,1,,3.19,3.19
13,achieving,1,,3.19,3.19
13,mineral,1,,3.19,3.19
13,iron,1,,3.19,3.19
13,cap,1,,3.19,3.19
13,elk,1,,3.19,3.19
13,thermal,1,,3.19,3.19
13,paint,1,,3.19,3.19
13,silicon,1,,3.19,3.19
13,metal,1,,3.19,3.19
13,scrap,1,,3.19,3.19
13,flat,1,,3.19,3.19
13,aluminium,1,,3.19,3.19
13,forge,1,,3.19,3.19
13,lime,1,,3.19,3.19
13,thin,1,,3.19,3.19
13,ez,1,,3.19,3.19
13,cycle,1,,3.19,3.19
13,dynamic,1,,3.19,3.19
13,c##,1,,3.19,3.19
13,liquid,1,,3.19,3.19
13,micro,1,,3.19,3.19
13,import tariffs,1,,3.19,3.19
13,cloud computing,1,,3.19,3.19
13,agriculture,1,,3.19,3.19
13,diversification,1,,3.19,3.19
13,ecotourism,1,,3.19,3.19
13,atomic weapons,1,,3.19,3.19
13,intergovernmental panel,1,,3.19,3.19
13,fissile material,1,,3.19,3.19
13,suspend uranium enrichment,1,,3.19,3.19
13,nuclear weapons,1,,3.19,3.19
13,suspend enrichment,1,,3.19,3.19
13,uranium enrichment,1,,3.19,3.19
13,arable land,1,,3.19,3.19
13,rare earths,1,,3.19,3.19
13,sewage,1,,3.19,3.19
13,litter,1,,3.19,3.19
13,water quality,1,,3.19,3.19
13,oil spill,1,,3.19,3.19
13,corruption,1,,3.19,3.19
13,piracy,1,,3.19,3.19
13,cleaner,1,,3.19,3.19
13,dumping,1,,3.19,3.19
13,hazardous,1,,3.19,3.19
13,exposure,1,,3.19,3.19
13,garbage,1,,3.19,3.19
13,accidents,1,,3.19,3.19
13,drinking,1,,3.19,3.19
13,spill,1,,3.19,3.19
13,drowning,1,,3.19,3.19
13,fatigue,1,,3.19,3.19
13,smoking,1,,3.19,3.19
13,clean up,1,,3.19,3.19
13,clean water,1,,3.19,3.19
13,tuberculosis,1,,3.19,3.19
13,doping,1,,3.19,3.19
13,traffic,1,,3.19,3.19
13,speeding,1,,3.19,3.19
13,liability,1,,3.19,3.19
13,oilsands,1,,3.19,3.19
13,liquefied natural gas,1,,3.19,3.19
13,ease congestion,1,,3.19,3.19
13,reductions,1,,3.19,3.19
13,rangeland,1,,3.19,3.19
13,remote sensing,1,,3.19,3.19
13,tillage,1,,3.19,3.19
13,wildlife habitat,1,,3.19,3.19
13,tree planting,1,,3.19,3.19
13,cropland,1,,3.19,3.19
13,watersheds,1,,3.19,3.19
13,shale,1,,3.19,3.19
13,natural resources conservation,1,,3.19,3.19
13,conservation easements,1,,3.19,3.19
13,futuregen,1,,3.19,3.19
13,forestry,1,,3.19,3.19
13,un framework convention,1,,3.19,3.19
13,treaties,1,,3.19,3.19
13,accord,1,,3.19,3.19
13,non proliferation treaty,1,,3.19,3.19
13,framework convention,1,,3.19,3.19
13,world trade organisation,1,,3.19,3.19
13,g8,1,,3.19,3.19
13,accords,1,,3.19,3.19
13,rome statute,1,,3.19,3.19
13,pact,1,,3.19,3.19
13,non proliferation,1,,3.19,3.19
13,stephane dion,1,,3.19,3.19
13,npt,1,,3.19,3.19
13,treaty npt,1,,3.19,3.19
13,doha round,1,,3.19,3.19
13,apec summit,1,,3.19,3.19
13,nuclear nonproliferation treaty,1,,3.19,3.19
13,multilateral,1,,3.19,3.19
13,peace treaty,1,,3.19,3.19
13,trade organization,1,,3.19,3.19
13,start treaty,1,,3.19,3.19
13,partnership agreement,1,,3.19,3.19
13,softwood lumber,1,,3.19,3.19
13,commercial whaling,1,,3.19,3.19
13,kevin rudd,1,,3.19,3.19
13,multilateralism,1,,3.19,3.19
13,geneva conventions,1,,3.19,3.19
13,protocol,1,,3.19,3.19
13,nafta,1,,3.19,3.19
13,g8 summit,1,,3.19,3.19
13,kim beazley,1,,3.19,3.19
13,mr rudd,1,,3.19,3.19
13,nuclear non proliferation,1,,3.19,3.19
13,united nations,1,,3.19,3.19
13,economic cooperation forum,1,,3.19,3.19
13,predecessor george w.,1,,3.19,3.19
13,action plan,1,,3.19,3.19
13,un,1,,3.19,3.19
13,oecd,1,,3.19,3.19
13,george w,1,,3.19,3.19
13,disarmament,1,,3.19,3.19
13,nuclear disarmament,1,,3.19,3.19
13,pulp mill,1,,3.19,3.19
13,voc,1,,3.19,3.19
13,diesel powered,1,,3.19,3.19
13,diesel engine,1,,3.19,3.19
13,cru,1,,3.19,3.19
13,governance,1,,3.19,3.19
13,forests,1,,3.19,3.19
13,natural resources defense,1,,3.19,3.19
13,atmospheric research,1,,3.19,3.19
13,commodity,1,,3.19,3.19
13,warms,1,,3.19,3.19
13,warmed,1,,3.19,3.19
13,changing,1,,3.19,3.19
13,icy,1,,3.19,3.19
13,shifting,1,,3.19,3.19
13,freezing,1,,3.19,3.19
13,cool,1,,3.19,3.19
13,colder,1,,3.19,3.19
13,dry,1,,3.19,3.19
13,warmest,1,,3.19,3.19
13,opening,1,,3.19,3.19
13,slow,1,,3.19,3.19
13,rainy,1,,3.19,3.19
13,thawing,1,,3.19,3.19
13,hot humid,1,,3.19,3.19
13,drier,1,,3.19,3.19
13,frozen,1,,3.19,3.19
13,wet,1,,3.19,3.19
13,crowded,1,,3.19,3.19
13,slowing,1,,3.19,3.19
13,melt,1,,3.19,3.19
13,shrinking,1,,3.19,3.19
13,hunger,1,,3.19,3.19
13,shifts,1,,3.19,3.19
13,cools,1,,3.19,3.19
13,toasty,1,,3.19,3.19
13,snowfall,1,,3.19,3.19
13,ice,1,,3.19,3.19
13,mother nature,1,,3.19,3.19
13,recession,1,,3.19,3.19
13,cooler temperatures,1,,3.19,3.19
13,heat,1,,3.19,3.19
13,slowdown,1,,3.19,3.19
13,blowing,1,,3.19,3.19
13,sleeping,1,,3.19,3.19
13,meltdown,1,,3.19,3.19
13,shaping,1,,3.19,3.19
13,sliding,1,,3.19,3.19
13,keeping,1,,3.19,3.19
13,burning,1,,3.19,3.19
13,harsh,1,,3.19,3.19
13,shaking,1,,3.19,3.19
13,sinking,1,,3.19,3.19
13,thaw,1,,3.19,3.19
13,tsunami,1,,3.19,3.19
13,lignite,1,,3.19,3.19
13,boilers,1,,3.19,3.19
13,incinerator,1,,3.19,3.19
13,rps,1,,3.19,3.19
13,biosolids,1,,3.19,3.19
13,sediments,1,,3.19,3.19
13,waterways,1,,3.19,3.19
13,silt,1,,3.19,3.19
13,raw sewage,1,,3.19,3.19
13,particles,1,,3.19,3.19
13,landfills,1,,3.19,3.19
13,allergens,1,,3.19,3.19
13,discharges,1,,3.19,3.19
13,hydrocarbon,1,,3.19,3.19
13,manure,1,,3.19,3.19
13,anhydrous ammonia,1,,3.19,3.19
13,fracking,1,,3.19,3.19
13,debris,1,,3.19,3.19
13,marcellus shale,1,,3.19,3.19
13,traffic congestion,1,,3.19,3.19
13,respiratory illnesses,1,,3.19,3.19
13,passive smoking,1,,3.19,3.19
13,respiratory diseases,1,,3.19,3.19
13,lung diseases,1,,3.19,3.19
13,respiratory illness,1,,3.19,3.19
13,lung association,1,,3.19,3.19
13,urban sprawl,1,,3.19,3.19
13,lung disease,1,,3.19,3.19
13,cigarette smoking,1,,3.19,3.19
13,industrial revolution,1,,3.19,3.19
13,humans,1,,3.19,3.19
13,iberdrola,1,,3.19,3.19
13,vestas,1,,3.19,3.19
13,turbines,1,,3.19,3.19
13,gamesa,1,,3.19,3.19
13,rwe,1,,3.19,3.19
13,mw,1,,3.19,3.19
13,megawatts mw,1,,3.19,3.19
13,turbine,1,,3.19,3.19
